transcript_id	gene_id
ENST00000666994	ENSG00000215386
ENST00000698111	ENSG00000215386
ENST00000671437	ENSG00000215386
ENST00000666701	ENSG00000215386
ENST00000654176	ENSG00000215386
ENST00000697983	ENSG00000215386
ENST00000697825	ENSG00000215386
ENST00000665555	ENSG00000215386
ENST00000413645	ENSG00000215386
ENST00000602505	ENSG00000215386
ENST00000656619	ENSG00000215386
ENST00000698001	ENSG00000215386
ENST00000670538	ENSG00000215386
ENST00000665243	ENSG00000215386
ENST00000698122	ENSG00000215386
ENST00000697945	ENSG00000215386
ENST00000697822	ENSG00000215386
ENST00000655866	ENSG00000215386
ENST00000660455	ENSG00000215386
ENST00000652811	ENSG00000215386
ENST00000698123	ENSG00000215386
ENST00000698165	ENSG00000215386
ENST00000665282	ENSG00000215386
ENST00000428669	ENSG00000215386
ENST00000697946	ENSG00000215386
ENST00000661403	ENSG00000215386
ENST00000661771	ENSG00000215386
ENST00000662622	ENSG00000215386
ENST00000697947	ENSG00000215386
ENST00000698094	ENSG00000215386
ENST00000658514	ENSG00000215386
ENST00000697948	ENSG00000215386
ENST00000697875	ENSG00000215386
ENST00000661418	ENSG00000215386
ENST00000698067	ENSG00000215386
ENST00000697949	ENSG00000215386
ENST00000668889	ENSG00000215386
ENST00000697876	ENSG00000215386
ENST00000697984	ENSG00000215386
ENST00000697985	ENSG00000215386
ENST00000698068	ENSG00000215386
ENST00000697986	ENSG00000215386
ENST00000671058	ENSG00000215386
ENST00000602901	ENSG00000215386
ENST00000697877	ENSG00000215386
ENST00000697950	ENSG00000215386
ENST00000697823	ENSG00000215386
ENST00000697824	ENSG00000215386
ENST00000698124	ENSG00000215386
ENST00000698166	ENSG00000215386
ENST00000602339	ENSG00000215386
ENST00000698002	ENSG00000215386
ENST00000666860	ENSG00000215386
ENST00000670108	ENSG00000215386
ENST00000698003	ENSG00000215386
ENST00000697951	ENSG00000215386
ENST00000697878	ENSG00000215386
ENST00000664445	ENSG00000215386
ENST00000435697	ENSG00000215386
ENST00000698004	ENSG00000215386
ENST00000658389	ENSG00000215386
ENST00000602892	ENSG00000215386
ENST00000663412	ENSG00000215386
ENST00000667011	ENSG00000215386
ENST00000665779	ENSG00000215386
ENST00000659105	ENSG00000215386
ENST00000697879	ENSG00000215386
ENST00000662279	ENSG00000215386
ENST00000453910	ENSG00000215386
ENST00000664319	ENSG00000215386
ENST00000660213	ENSG00000215386
ENST00000669307	ENSG00000215386
ENST00000657977	ENSG00000215386
ENST00000660287	ENSG00000215386
ENST00000664910	ENSG00000215386
ENST00000418813	ENSG00000215386
ENST00000663516	ENSG00000215386
ENST00000662647	ENSG00000215386
ENST00000697880	ENSG00000215386
ENST00000671218	ENSG00000215386
ENST00000697952	ENSG00000215386
ENST00000665230	ENSG00000215386
ENST00000665189	ENSG00000215386
ENST00000667313	ENSG00000215386
ENST00000667374	ENSG00000215386
ENST00000698125	ENSG00000215386
ENST00000658826	ENSG00000215386
ENST00000659192	ENSG00000215386
ENST00000664030	ENSG00000215386
ENST00000652938	ENSG00000215386
ENST00000664485	ENSG00000215386
ENST00000698167	ENSG00000215386
ENST00000697826	ENSG00000215386
ENST00000697827	ENSG00000215386
ENST00000663933	ENSG00000215386
ENST00000670290	ENSG00000215386
ENST00000668830	ENSG00000215386
ENST00000667401	ENSG00000215386
ENST00000697828	ENSG00000215386
ENST00000698005	ENSG00000215386
ENST00000698095	ENSG00000215386
ENST00000602620	ENSG00000215386
ENST00000659209	ENSG00000215386
ENST00000657520	ENSG00000215386
ENST00000698006	ENSG00000215386
ENST00000698168	ENSG00000215386
ENST00000697854	ENSG00000215386
ENST00000698007	ENSG00000215386
ENST00000654245	ENSG00000215386
ENST00000665504	ENSG00000215386
ENST00000441820	ENSG00000215386
ENST00000602659	ENSG00000215386
ENST00000659483	ENSG00000215386
ENST00000698096	ENSG00000215386
ENST00000661939	ENSG00000215386
ENST00000660035	ENSG00000215386
ENST00000697855	ENSG00000215386
ENST00000653518	ENSG00000215386
ENST00000666704	ENSG00000215386
ENST00000602323	ENSG00000215386
ENST00000660609	ENSG00000215386
ENST00000697856	ENSG00000215386
ENST00000655790	ENSG00000215386
ENST00000698126	ENSG00000215386
ENST00000657239	ENSG00000215386
ENST00000667777	ENSG00000215386
ENST00000698127	ENSG00000215386
ENST00000697857	ENSG00000215386
ENST00000669034	ENSG00000215386
ENST00000660794	ENSG00000215386
ENST00000698008	ENSG00000215386
ENST00000701019	ENSG00000215386
ENST00000701157	ENSG00000215386
ENST00000701373	ENSG00000215386
ENST00000701389	ENSG00000215386
ENST00000701447	ENSG00000215386
ENST00000701495	ENSG00000215386
ENST00000686319	ENSG00000289513
ENST00000700893	ENSG00000289513
ENST00000701256	ENSG00000289513
ENST00000701512	ENSG00000289513
ENST00000664748	ENSG00000229425
ENST00000658863	ENSG00000229425
ENST00000666351	ENSG00000229425
ENST00000656127	ENSG00000229425
ENST00000634642	ENSG00000229425
ENST00000634644	ENSG00000229425
ENST00000634708	ENSG00000229425
ENST00000635621	ENSG00000229425
ENST00000635225	ENSG00000229425
ENST00000449602	ENSG00000229425
ENST00000654045	ENSG00000229425
ENST00000662630	ENSG00000229425
ENST00000634659	ENSG00000229425
ENST00000670882	ENSG00000229425
ENST00000653886	ENSG00000229425
ENST00000658320	ENSG00000229425
ENST00000659443	ENSG00000229425
ENST00000635525	ENSG00000229425
ENST00000669763	ENSG00000229425
ENST00000657904	ENSG00000229425
ENST00000660967	ENSG00000229425
ENST00000655203	ENSG00000229425
ENST00000634853	ENSG00000229425
ENST00000635684	ENSG00000229425
ENST00000700871	ENSG00000229425
ENST00000700903	ENSG00000229425
ENST00000701179	ENSG00000229425
ENST00000701516	ENSG00000229425
ENST00000701545	ENSG00000289905
ENST00000453784	ENSG00000237484
ENST00000666492	ENSG00000237484
ENST00000415182	ENSG00000237484
ENST00000655241	ENSG00000237484
ENST00000659824	ENSG00000237484
ENST00000662917	ENSG00000237484
ENST00000655294	ENSG00000237484
ENST00000654771	ENSG00000237484
ENST00000668910	ENSG00000237484
ENST00000653855	ENSG00000237484
ENST00000657522	ENSG00000237484
ENST00000670142	ENSG00000237484
ENST00000671574	ENSG00000237484
ENST00000653413	ENSG00000237484
ENST00000657079	ENSG00000237484
ENST00000653166	ENSG00000237484
ENST00000655533	ENSG00000237484
ENST00000657774	ENSG00000237484
ENST00000655039	ENSG00000237484
ENST00000668315	ENSG00000237484
ENST00000423581	ENSG00000237484
ENST00000655505	ENSG00000237484
ENST00000656122	ENSG00000237484
ENST00000656780	ENSG00000237484
ENST00000656088	ENSG00000237484
ENST00000656842	ENSG00000237484
ENST00000663985	ENSG00000237484
ENST00000654158	ENSG00000237484
ENST00000701591	ENSG00000237484
ENST00000693093	ENSG00000288885
ENST00000626259	ENSG00000205622
ENST00000380931	ENSG00000205622
ENST00000415824	ENSG00000205622
ENST00000440379	ENSG00000205622
ENST00000623098	ENSG00000205622
ENST00000613045	ENSG00000205622
ENST00000615324	ENSG00000205622
ENST00000665758	ENSG00000205622
ENST00000660602	ENSG00000205622
ENST00000659831	ENSG00000205622
ENST00000663561	ENSG00000205622
ENST00000657019	ENSG00000205622
ENST00000654496	ENSG00000205622
ENST00000653449	ENSG00000205622
ENST00000661563	ENSG00000205622
ENST00000658721	ENSG00000205622
ENST00000664415	ENSG00000205622
ENST00000671617	ENSG00000205622
ENST00000670092	ENSG00000205622
ENST00000671381	ENSG00000205622
ENST00000660489	ENSG00000205622
ENST00000657276	ENSG00000205622
ENST00000669345	ENSG00000205622
ENST00000689146	ENSG00000205622
ENST00000686487	ENSG00000205622
ENST00000686562	ENSG00000205622
ENST00000700848	ENSG00000205622
ENST00000701127	ENSG00000205622
ENST00000701265	ENSG00000205622
ENST00000701620	ENSG00000205622
ENST00000382375	ENSG00000205930
ENST00000382377	ENSG00000205930
ENST00000454365	ENSG00000205930
ENST00000666106	ENSG00000205930
ENST00000382378	ENSG00000205930
ENST00000491756	ENSG00000205930
ENST00000477513	ENSG00000205930
ENST00000650763	ENSG00000205930
ENST00000655231	ENSG00000205930
ENST00000612326	ENSG00000205930
ENST00000661254	ENSG00000205930
ENST00000669746	ENSG00000205930
ENST00000663888	ENSG00000205930
ENST00000700822	ENSG00000205930
ENST00000701283	ENSG00000205930
ENST00000701622	ENSG00000205930
ENST00000416768	ENSG00000224924
ENST00000437238	ENSG00000224924
ENST00000658703	ENSG00000224924
ENST00000435279	ENSG00000224924
ENST00000671000	ENSG00000224924
ENST00000419299	ENSG00000224924
ENST00000452561	ENSG00000224924
ENST00000663293	ENSG00000224924
ENST00000666206	ENSG00000224924
ENST00000653863	ENSG00000224924
ENST00000666665	ENSG00000224924
ENST00000655949	ENSG00000224924
ENST00000655551	ENSG00000224924
ENST00000670894	ENSG00000224924
ENST00000668142	ENSG00000224924
ENST00000665918	ENSG00000224924
ENST00000669197	ENSG00000224924
ENST00000661917	ENSG00000224924
ENST00000659998	ENSG00000224924
ENST00000652807	ENSG00000224924
ENST00000665333	ENSG00000224924
ENST00000665419	ENSG00000224924
ENST00000665727	ENSG00000224924
ENST00000669117	ENSG00000224924
ENST00000660247	ENSG00000224924
ENST00000660140	ENSG00000224924
ENST00000655997	ENSG00000224924
ENST00000656404	ENSG00000224924
ENST00000663537	ENSG00000224924
ENST00000659277	ENSG00000224924
ENST00000670141	ENSG00000224924
ENST00000655010	ENSG00000224924
ENST00000655525	ENSG00000224924
ENST00000666222	ENSG00000224924
ENST00000665709	ENSG00000224924
ENST00000670750	ENSG00000224924
ENST00000665477	ENSG00000224924
ENST00000667667	ENSG00000224924
ENST00000661350	ENSG00000224924
ENST00000665378	ENSG00000224924
ENST00000655298	ENSG00000224924
ENST00000671660	ENSG00000224924
ENST00000659325	ENSG00000224924
ENST00000655207	ENSG00000224924
ENST00000656294	ENSG00000224924
ENST00000658250	ENSG00000224924
ENST00000664379	ENSG00000224924
ENST00000665470	ENSG00000224924
ENST00000665548	ENSG00000224924
ENST00000667018	ENSG00000224924
ENST00000665849	ENSG00000224924
ENST00000660599	ENSG00000224924
ENST00000654371	ENSG00000224924
ENST00000669337	ENSG00000224924
ENST00000659911	ENSG00000224924
ENST00000669643	ENSG00000224924
ENST00000655781	ENSG00000224924
ENST00000658406	ENSG00000224924
ENST00000670578	ENSG00000224924
ENST00000664349	ENSG00000224924
ENST00000654618	ENSG00000224924
ENST00000656151	ENSG00000224924
ENST00000669863	ENSG00000224924
ENST00000659193	ENSG00000224924
ENST00000658569	ENSG00000224924
ENST00000670351	ENSG00000224924
ENST00000658084	ENSG00000224924
ENST00000666757	ENSG00000224924
ENST00000663052	ENSG00000224924
ENST00000667679	ENSG00000224924
ENST00000653294	ENSG00000224924
ENST00000654018	ENSG00000224924
ENST00000659386	ENSG00000224924
ENST00000666608	ENSG00000224924
ENST00000658509	ENSG00000224924
ENST00000663053	ENSG00000224924
ENST00000654836	ENSG00000224924
ENST00000688468	ENSG00000224924
ENST00000700928	ENSG00000224924
ENST00000701102	ENSG00000224924
ENST00000701250	ENSG00000224924
ENST00000701262	ENSG00000224924
ENST00000701305	ENSG00000224924
ENST00000701638	ENSG00000224924
ENST00000701791	ENSG00000289927
ENST00000619053	ENSG00000278158
ENST00000534991	ENSG00000256073
ENST00000400362	ENSG00000223768
ENST00000454115	ENSG00000223768
ENST00000647108	ENSG00000223768
ENST00000433465	ENSG00000223768
ENST00000701789	ENSG00000223768
ENST00000692770	ENSG00000289404
ENST00000651798	ENSG00000286153
ENST00000701892	ENSG00000286153
ENST00000424933	ENSG00000236663
ENST00000422473	ENSG00000233393
ENST00000685204	ENSG00000233393
ENST00000420877	ENSG00000234380
ENST00000419921	ENSG00000234380
ENST00000652751	ENSG00000234380
ENST00000626994	ENSG00000280594
ENST00000630155	ENSG00000280594
ENST00000690626	ENSG00000280594
ENST00000701920	ENSG00000280594
ENST00000622961	ENSG00000278932
ENST00000622995	ENSG00000278932
ENST00000625153	ENSG00000278932
ENST00000624052	ENSG00000278932
ENST00000623409	ENSG00000278932
ENST00000624162	ENSG00000278932
ENST00000669409	ENSG00000278932
ENST00000692626	ENSG00000278932
ENST00000692884	ENSG00000278932
ENST00000685951	ENSG00000278932
ENST00000686553	ENSG00000278932
ENST00000691955	ENSG00000278932
ENST00000686510	ENSG00000278932
ENST00000690951	ENSG00000278932
ENST00000700846	ENSG00000278932
ENST00000701055	ENSG00000278932
ENST00000701076	ENSG00000278932
ENST00000701280	ENSG00000278932
ENST00000603064	ENSG00000255568
ENST00000689879	ENSG00000289448
ENST00000692486	ENSG00000289538
ENST00000691168	ENSG00000289538
ENST00000701898	ENSG00000289538
ENST00000701963	ENSG00000289538
ENST00000453159	ENSG00000236830
ENST00000662189	ENSG00000236830
ENST00000413862	ENSG00000236830
ENST00000655785	ENSG00000236830
ENST00000656513	ENSG00000236830
ENST00000661388	ENSG00000236830
ENST00000667457	ENSG00000236830
ENST00000654957	ENSG00000236830
ENST00000666303	ENSG00000236830
ENST00000608641	ENSG00000236830
ENST00000608690	ENSG00000236830
ENST00000608622	ENSG00000236830
ENST00000608632	ENSG00000236830
ENST00000609192	ENSG00000236830
ENST00000625189	ENSG00000236830
ENST00000625079	ENSG00000236830
ENST00000623579	ENSG00000236830
ENST00000623638	ENSG00000236830
ENST00000624080	ENSG00000236830
ENST00000624086	ENSG00000236830
ENST00000624883	ENSG00000236830
ENST00000623647	ENSG00000236830
ENST00000623484	ENSG00000236830
ENST00000427491	ENSG00000236830
ENST00000432988	ENSG00000236830
ENST00000466474	ENSG00000160299
ENST00000490468	ENSG00000160299
ENST00000695525	ENSG00000160299
ENST00000703224	ENSG00000160299
ENST00000359568	ENSG00000160299
ENST00000695558	ENSG00000160299
ENST00000695526	ENSG00000160299
ENST00000703225	ENSG00000160299
ENST00000480896	ENSG00000160299
ENST00000483844	ENSG00000160299
ENST00000695527	ENSG00000160299
ENST00000695528	ENSG00000160299
ENST00000695529	ENSG00000160299
ENST00000418394	ENSG00000160299
ENST00000695530	ENSG00000160299
ENST00000695531	ENSG00000160299
ENST00000695532	ENSG00000160299
ENST00000703226	ENSG00000160299
ENST00000695533	ENSG00000160299
ENST00000695534	ENSG00000160299
ENST00000482575	ENSG00000160299
ENST00000695535	ENSG00000160299
ENST00000695536	ENSG00000160299
ENST00000695537	ENSG00000160299
ENST00000465356	ENSG00000160299
ENST00000411998	ENSG00000223799
ENST00000687762	ENSG00000289238
ENST00000701889	ENSG00000289939
ENST00000443300	ENSG00000224747
ENST00000443620	ENSG00000223431
ENST00000445440	ENSG00000227999
ENST00000701122	ENSG00000289857
ENST00000622854	ENSG00000228709
ENST00000449713	ENSG00000228709
ENST00000698336	ENSG00000228709
ENST00000451645	ENSG00000226501
ENST00000700080	ENSG00000142166
ENST00000652450	ENSG00000142166
ENST00000700084	ENSG00000142166
ENST00000703778	ENSG00000142166
ENST00000652654	ENSG00000142166
ENST00000703515	ENSG00000142166
ENST00000703556	ENSG00000142166
ENST00000700045	ENSG00000142166
ENST00000703557	ENSG00000142166
ENST00000700087	ENSG00000142166
ENST00000652513	ENSG00000142166
ENST00000700301	ENSG00000142166
ENST00000703565	ENSG00000142166
ENST00000703514	ENSG00000142166
ENST00000703562	ENSG00000142166
ENST00000703561	ENSG00000142166
ENST00000442071	ENSG00000142166
ENST00000700046	ENSG00000142166
ENST00000703563	ENSG00000142166
ENST00000270139	ENSG00000142166
ENST00000700099	ENSG00000142166
ENST00000652601	ENSG00000142166
ENST00000703516	ENSG00000142166
ENST00000703779	ENSG00000142166
ENST00000651609	ENSG00000142166
ENST00000703564	ENSG00000142166
ENST00000703776	ENSG00000142166
ENST00000700086	ENSG00000142166
ENST00000700085	ENSG00000142166
ENST00000356577	ENSG00000159140
ENST00000704334	ENSG00000159140
ENST00000475072	ENSG00000159140
ENST00000381692	ENSG00000159140
ENST00000695559	ENSG00000159140
ENST00000300278	ENSG00000159140
ENST00000455528	ENSG00000159140
ENST00000381679	ENSG00000159140
ENST00000492229	ENSG00000159140
ENST00000436227	ENSG00000159140
ENST00000421541	ENSG00000159140
ENST00000429093	ENSG00000159140
ENST00000474355	ENSG00000159140
ENST00000457208	ENSG00000159140
ENST00000467616	ENSG00000159140
ENST00000484294	ENSG00000159140
ENST00000473102	ENSG00000159140
ENST00000470533	ENSG00000159140
ENST00000478183	ENSG00000159140
ENST00000465834	ENSG00000159140
ENST00000477419	ENSG00000159140
ENST00000491794	ENSG00000159140
ENST00000462214	ENSG00000197381
ENST00000460734	ENSG00000197381
ENST00000348831	ENSG00000197381
ENST00000437626	ENSG00000197381
ENST00000389861	ENSG00000197381
ENST00000389863	ENSG00000197381
ENST00000492414	ENSG00000197381
ENST00000496664	ENSG00000197381
ENST00000449478	ENSG00000197381
ENST00000464215	ENSG00000197381
ENST00000705392	ENSG00000197381
ENST00000705393	ENSG00000197381
ENST00000360697	ENSG00000197381
ENST00000481022	ENSG00000197381
ENST00000631642	ENSG00000197381
ENST00000496773	ENSG00000187172
ENST00000474011	ENSG00000290523
ENST00000470054	ENSG00000290523
ENST00000435744	ENSG00000224309
ENST00000447861	ENSG00000290568
ENST00000507941	ENSG00000290568
ENST00000471407	ENSG00000290568
ENST00000559466	ENSG00000188681
ENST00000416067	ENSG00000291050
ENST00000689141	ENSG00000291050
ENST00000690096	ENSG00000291050
ENST00000687488	ENSG00000291050
ENST00000691834	ENSG00000291050
ENST00000685532	ENSG00000291050
ENST00000688451	ENSG00000291050
ENST00000687537	ENSG00000291050
ENST00000693307	ENSG00000291050
ENST00000684989	ENSG00000291050
ENST00000692383	ENSG00000291050
ENST00000685666	ENSG00000291050
ENST00000691190	ENSG00000291050
ENST00000690061	ENSG00000291050
ENST00000690389	ENSG00000291050
ENST00000688310	ENSG00000291050
ENST00000687888	ENSG00000291050
ENST00000690713	ENSG00000291050
ENST00000700801	ENSG00000291050
ENST00000700816	ENSG00000291050
ENST00000700865	ENSG00000291050
ENST00000700896	ENSG00000291050
ENST00000700906	ENSG00000291050
ENST00000701131	ENSG00000291050
ENST00000701235	ENSG00000291050
ENST00000701285	ENSG00000291050
ENST00000701362	ENSG00000291050
ENST00000701380	ENSG00000291050
ENST00000701535	ENSG00000291050
ENST00000701568	ENSG00000291050
ENST00000463099	ENSG00000243064
ENST00000683116	ENSG00000249624
ENST00000646150	ENSG00000249624
ENST00000682009	ENSG00000249624
ENST00000433395	ENSG00000249624
ENST00000432231	ENSG00000249624
ENST00000454245	ENSG00000227438
ENST00000613704	ENSG00000278381
ENST00000435181	ENSG00000227874
ENST00000398098	ENSG00000214319
ENST00000624520	ENSG00000279773
ENST00000619798	ENSG00000273692
ENST00000621412	ENSG00000278618
ENST00000431297	ENSG00000229231
ENST00000444356	ENSG00000224922
ENST00000311003	ENSG00000173231
ENST00000443486	ENSG00000232797
ENST00000433312	ENSG00000224860
ENST00000400583	ENSG00000215562
ENST00000453500	ENSG00000234538
ENST00000428301	ENSG00000290541
ENST00000436765	ENSG00000290541
ENST00000420685	ENSG00000228314
ENST00000412442	ENSG00000230965
ENST00000442192	ENSG00000290581
ENST00000451663	ENSG00000215559
ENST00000428576	ENSG00000291280
ENST00000432875	ENSG00000291280
ENST00000429521	ENSG00000291280
ENST00000344693	ENSG00000291280
ENST00000366423	ENSG00000203616
ENST00000653756	ENSG00000224905
ENST00000448463	ENSG00000224905
ENST00000690295	ENSG00000224905
ENST00000428809	ENSG00000224905
ENST00000432621	ENSG00000224905
ENST00000429114	ENSG00000291052
ENST00000482980	ENSG00000291052
ENST00000701466	ENSG00000291052
ENST00000690887	ENSG00000291052
ENST00000467409	ENSG00000291052
ENST00000692080	ENSG00000291052
ENST00000690235	ENSG00000291052
ENST00000481582	ENSG00000291052
ENST00000685452	ENSG00000291052
ENST00000689702	ENSG00000291052
ENST00000691950	ENSG00000291052
ENST00000701605	ENSG00000291052
ENST00000471902	ENSG00000291052
ENST00000701596	ENSG00000291052
ENST00000688378	ENSG00000291052
ENST00000690439	ENSG00000291052
ENST00000701540	ENSG00000291052
ENST00000701615	ENSG00000291052
ENST00000688334	ENSG00000291052
ENST00000700842	ENSG00000232884
ENST00000673788	ENSG00000232884
ENST00000660772	ENSG00000232884
ENST00000660333	ENSG00000232884
ENST00000688014	ENSG00000232884
ENST00000665066	ENSG00000232884
ENST00000670675	ENSG00000232884
ENST00000674136	ENSG00000232884
ENST00000454128	ENSG00000232884
ENST00000654377	ENSG00000232884
ENST00000455253	ENSG00000232884
ENST00000658213	ENSG00000232884
ENST00000655631	ENSG00000232884
ENST00000661285	ENSG00000232884
ENST00000435315	ENSG00000232884
ENST00000685873	ENSG00000232884
ENST00000453699	ENSG00000228600
ENST00000448152	ENSG00000225502
ENST00000432230	ENSG00000235609
ENST00000630354	ENSG00000291290
ENST00000627623	ENSG00000281903
ENST00000630211	ENSG00000281903
ENST00000625278	ENSG00000281903
ENST00000412426	ENSG00000281903
ENST00000418954	ENSG00000281903
ENST00000593619	ENSG00000291291
ENST00000454795	ENSG00000226406
ENST00000430391	ENSG00000235277
ENST00000400199	ENSG00000180530
ENST00000318948	ENSG00000180530
ENST00000400202	ENSG00000180530
ENST00000411932	ENSG00000180530
ENST00000638122	ENSG00000180530
ENST00000637963	ENSG00000180530
ENST00000637630	ENSG00000180530
ENST00000446301	ENSG00000229047
ENST00000436429	ENSG00000231201
ENST00000623352	ENSG00000279390
ENST00000449746	ENSG00000236471
ENST00000674143	ENSG00000288536
ENST00000487434	ENSG00000159200
ENST00000313806	ENSG00000159200
ENST00000620920	ENSG00000159200
ENST00000381135	ENSG00000159200
ENST00000443408	ENSG00000159200
ENST00000482533	ENSG00000159200
ENST00000481448	ENSG00000159200
ENST00000381132	ENSG00000159200
ENST00000487990	ENSG00000159200
ENST00000399272	ENSG00000159200
ENST00000489903	ENSG00000159200
ENST00000492600	ENSG00000159200
ENST00000609325	ENSG00000159200
ENST00000463276	ENSG00000159200
ENST00000504298	ENSG00000248476
ENST00000609910	ENSG00000273017
ENST00000449923	ENSG00000232118
ENST00000615718	ENSG00000232118
ENST00000626681	ENSG00000228817
ENST00000608072	ENSG00000228817
ENST00000436529	ENSG00000228817
ENST00000429843	ENSG00000234293
ENST00000389125	ENSG00000171189
ENST00000399913	ENSG00000171189
ENST00000327783	ENSG00000171189
ENST00000399914	ENSG00000171189
ENST00000389124	ENSG00000171189
ENST00000399907	ENSG00000171189
ENST00000399909	ENSG00000171189
ENST00000472429	ENSG00000171189
ENST00000608759	ENSG00000273464
ENST00000455392	ENSG00000174680
ENST00000309331	ENSG00000174680
ENST00000423221	ENSG00000174680
ENST00000658262	ENSG00000174680
ENST00000658460	ENSG00000174680
ENST00000412579	ENSG00000174680
ENST00000413131	ENSG00000174680
ENST00000623678	ENSG00000279998
ENST00000616627	ENSG00000284550
ENST00000623131	ENSG00000280172
ENST00000623720	ENSG00000279751
ENST00000398168	ENSG00000274276
ENST00000610664	ENSG00000275895
ENST00000619537	ENSG00000276076
ENST00000464664	ENSG00000274559
ENST00000623928	ENSG00000280013
ENST00000624561	ENSG00000280191
ENST00000624872	ENSG00000280179
ENST00000613488	ENSG00000275993
ENST00000619874	ENSG00000273590
ENST00000613894	ENSG00000277277
ENST00000624951	ENSG00000278961
ENST00000618699	ENSG00000276289
ENST00000652508	ENSG00000286224
ENST00000707132	ENSG00000142192
ENST00000707133	ENSG00000142192
ENST00000354192	ENSG00000142192
ENST00000348990	ENSG00000142192
ENST00000346798	ENSG00000142192
ENST00000357903	ENSG00000142192
ENST00000359726	ENSG00000142192
ENST00000707134	ENSG00000142192
ENST00000440126	ENSG00000142192
ENST00000439274	ENSG00000142192
ENST00000464867	ENSG00000142192
ENST00000358918	ENSG00000142192
ENST00000448850	ENSG00000142192
ENST00000415997	ENSG00000142192
ENST00000491395	ENSG00000142192
ENST00000474136	ENSG00000142192
ENST00000463070	ENSG00000142192
ENST00000548570	ENSG00000142192
ENST00000462267	ENSG00000142192
ENST00000466453	ENSG00000142192
ENST00000617755	ENSG00000233783
ENST00000456904	ENSG00000233783
ENST00000596385	ENSG00000233783
ENST00000599572	ENSG00000233783
ENST00000597894	ENSG00000233783
ENST00000600590	ENSG00000233783
ENST00000596669	ENSG00000233783
ENST00000667606	ENSG00000233783
ENST00000516163	ENSG00000251972
ENST00000455275	ENSG00000224541
ENST00000384075	ENSG00000206802
ENST00000458015	ENSG00000160256
ENST00000291634	ENSG00000160256
ENST00000397826	ENSG00000160256
ENST00000479127	ENSG00000160256
ENST00000485207	ENSG00000160256
ENST00000400365	ENSG00000189169
ENST00000685999	ENSG00000289144
ENST00000692279	ENSG00000236519
ENST00000701588	ENSG00000236519
ENST00000417820	ENSG00000236519
ENST00000686815	ENSG00000289009
ENST00000361371	ENSG00000198862
ENST00000389194	ENSG00000198862
ENST00000614971	ENSG00000198862
ENST00000486427	ENSG00000198862
ENST00000475344	ENSG00000198862
ENST00000389195	ENSG00000198862
ENST00000483326	ENSG00000198862
ENST00000320371	ENSG00000176054
ENST00000493196	ENSG00000156253
ENST00000486719	ENSG00000156253
ENST00000286777	ENSG00000156253
ENST00000472184	ENSG00000156253
ENST00000466746	ENSG00000156253
ENST00000481411	ENSG00000156253
ENST00000471269	ENSG00000156253
ENST00000608809	ENSG00000273254
ENST00000399975	ENSG00000156256
ENST00000334352	ENSG00000156256
ENST00000474835	ENSG00000156256
ENST00000399973	ENSG00000156256
ENST00000399976	ENSG00000156256
ENST00000485067	ENSG00000156256
ENST00000432178	ENSG00000156261
ENST00000540844	ENSG00000156261
ENST00000496121	ENSG00000156261
ENST00000470450	ENSG00000156261
ENST00000286788	ENSG00000156261
ENST00000626972	ENSG00000156261
ENST00000480359	ENSG00000156261
ENST00000475205	ENSG00000156261
ENST00000431234	ENSG00000156261
ENST00000484403	ENSG00000156261
ENST00000481059	ENSG00000156261
ENST00000494296	ENSG00000156261
ENST00000457162	ENSG00000231125
ENST00000651960	ENSG00000286018
ENST00000710354	ENSG00000156265
ENST00000496779	ENSG00000156265
ENST00000419845	ENSG00000156265
ENST00000492930	ENSG00000156265
ENST00000341618	ENSG00000156265
ENST00000399934	ENSG00000156265
ENST00000399935	ENSG00000156265
ENST00000399947	ENSG00000156265
ENST00000339024	ENSG00000156265
ENST00000545939	ENSG00000156265
ENST00000460883	ENSG00000156265
ENST00000399926	ENSG00000156265
ENST00000399928	ENSG00000156265
ENST00000399925	ENSG00000156265
ENST00000451489	ENSG00000156265
ENST00000470800	ENSG00000156265
ENST00000412942	ENSG00000232687
ENST00000365114	ENSG00000201984
ENST00000391177	ENSG00000212479
ENST00000430001	ENSG00000224649
ENST00000450472	ENSG00000236056
ENST00000397763	ENSG00000142173
ENST00000300527	ENSG00000142173
ENST00000436769	ENSG00000142173
ENST00000409416	ENSG00000142173
ENST00000460886	ENSG00000142173
ENST00000485591	ENSG00000142173
ENST00000413758	ENSG00000142173
ENST00000688828	ENSG00000278903
ENST00000688458	ENSG00000278903
ENST00000692898	ENSG00000278903
ENST00000689306	ENSG00000278903
ENST00000692318	ENSG00000278903
ENST00000624576	ENSG00000278903
ENST00000623738	ENSG00000278903
ENST00000701070	ENSG00000278903
ENST00000623989	ENSG00000278903
ENST00000701260	ENSG00000278903
ENST00000692046	ENSG00000278903
ENST00000692237	ENSG00000278903
ENST00000689354	ENSG00000278903
ENST00000624165	ENSG00000278903
ENST00000624847	ENSG00000278903
ENST00000671789	ENSG00000288187
ENST00000381947	ENSG00000177692
ENST00000314399	ENSG00000177692
ENST00000402202	ENSG00000177692
